,fips,SP_ALZHDMTA,SP_CHF,SP_CHRNKIDN,SP_CNCR,SP_COPD,SP_DEPRESSN,SP_DIABETES,SP_ISCHMCHT,SP_OSTEOPRS,SP_RA_OA,SP_STRKETIA,year
44,01089,0.19727891156462585,0.25170068027210885,0.10884353741496598,0.05442176870748299,0.10884353741496598,0.17006802721088435,0.272108843537415,0.3401360544217687,0.14285714285714285,0.16326530612244897,0.047619047619047616,2008
45,01091,0.13333333333333333,0.2,0.2,0.06666666666666667,0.13333333333333333,0.2,0.4,0.3333333333333333,0.2,0.0,0.0,2008
46,01093,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.5384615384615384,0.3076923076923077,0.3076923076923077,0.07692307692307693,2008
47,01095,0.1935483870967742,0.27419354838709675,0.14516129032258066,0.08064516129032258,0.11290322580645161,0.24193548387096775,0.3387096774193548,0.3870967741935484,0.1935483870967742,0.12903225806451613,0.03225806451612903,2008
48,01097,0.20253164556962025,0.26582278481012656,0.16877637130801687,0.07172995780590717,0.1350210970464135,0.19831223628691982,0.33755274261603374,0.3924050632911392,0.1729957805907173,0.18143459915611815,0.046413502109704644,2008
49,01099,0.1,0.1,0.1,0.0,0.1,0.1,0.2,0.2,0.2,0.0,0.1,2008
50,01101,0.17391304347826086,0.2608695652173913,0.13043478260869565,0.03260869565217391,0.13043478260869565,0.17391304347826086,0.3695652173913043,0.358695652173913,0.15217391304347827,0.14130434782608695,0.043478260869565216,2008
51,01103,0.17333333333333334,0.18666666666666668,0.12,0.04,0.04,0.12,0.29333333333333333,0.36,0.13333333333333333,0.17333333333333334,0.0,2008
52,01105,0.375,0.25,0.25,0.125,0.125,0.125,0.25,0.375,0.0,0.375,0.125,2008
53,01107,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,2008
54,01109,0.0,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,2008
55,01111,0.25,0.25,0.1875,0.0625,0.125,0.25,0.4375,0.3125,0.1875,0.125,0.0,2008
56,01113,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.038461538461538464,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.5,0.3076923076923077,0.15384615384615385,0.0,2008
57,01115,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.03571428571428571,0.17857142857142858,0.14285714285714285,0.42857142857142855,0.4642857142857143,0.17857142857142858,0.17857142857142858,0.03571428571428571,2008
58,01117,0.1,0.24,0.08,0.06,0.06,0.12,0.28,0.36,0.06,0.12,0.04,2008
59,01119,0.23076923076923078,0.5384615384615384,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.46153846153846156,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.3076923076923077,2008
60,01121,0.20454545454545456,0.2727272727272727,0.18181818181818182,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.4318181818181818,0.4318181818181818,0.045454545454545456,0.06818181818181818,0.045454545454545456,2008
61,01123,0.10714285714285714,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.35714285714285715,0.32142857142857145,0.14285714285714285,0.14285714285714285,0.0,2008
62,01125,0.1951219512195122,0.24390243902439024,0.07317073170731707,0.04878048780487805,0.08536585365853659,0.0975609756097561,0.32926829268292684,0.3780487804878049,0.0975609756097561,0.08536585365853659,0.04878048780487805,2008
63,01127,0.21428571428571427,0.2857142857142857,0.23214285714285715,0.05357142857142857,0.07142857142857142,0.23214285714285715,0.35714285714285715,0.5,0.21428571428571427,0.10714285714285714,0.017857142857142856,2008
64,01129,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,2008
65,01131,0.125,0.25,0.25,0.0,0.0,0.25,0.5,0.375,0.125,0.0,0.0,2008
66,01133,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.0,0.17647058823529413,0.11764705882352941,0.4117647058823529,0.35294117647058826,0.058823529411764705,0.23529411764705882,0.058823529411764705,2008
67,02020,0.125,0.1875,0.07291666666666667,0.041666666666666664,0.09375,0.21875,0.3020833333333333,0.25,0.16666666666666666,0.13541666666666666,0.010416666666666666,2008
68,02040,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,2008
69,02050,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,2008
70,02060,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,2008
71,02070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2008
72,02080,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008
73,02090,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.07407407407407407,0.18518518518518517,0.18518518518518517,0.4444444444444444,0.4444444444444444,0.18518518518518517,0.1111111111111111,0.037037037037037035,2008
74,02100,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,2008
75,02110,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,2008
76,02120,0.12,0.12,0.04,0.04,0.08,0.08,0.32,0.2,0.08,0.04,0.0,2008
77,02130,0.25,0.5,0.0,0.0,0.0,0.25,0.5,0.5,0.25,0.25,0.25,2008
78,02160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008
79,02170,0.2692307692307692,0.34615384615384615,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.2692307692307692,0.4230769230769231,0.11538461538461539,0.07692307692307693,0.0,2008
80,02180,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2008
81,02190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2008
82,02200,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,2008
83,02210,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,2008
84,02220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008
85,02230,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,2008
86,02240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008
87,02260,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,2008
88,02270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008
89,02280,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2008
90,02290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008
91,04001,0.25,0.16666666666666666,0.125,0.125,0.041666666666666664,0.375,0.4166666666666667,0.4583333333333333,0.20833333333333334,0.20833333333333334,0.125,2008
92,04003,0.14516129032258066,0.25806451612903225,0.14516129032258066,0.04838709677419355,0.0967741935483871,0.0967741935483871,0.2903225806451613,0.41935483870967744,0.1935483870967742,0.1774193548387097,0.03225806451612903,2008
93,04005,0.08888888888888889,0.24444444444444444,0.044444444444444446,0.022222222222222223,0.13333333333333333,0.15555555555555556,0.28888888888888886,0.35555555555555557,0.06666666666666667,0.17777777777777778,0.044444444444444446,2008
94,04007,0.18181818181818182,0.30303030303030304,0.09090909090909091,0.09090909090909091,0.0,0.24242424242424243,0.3333333333333333,0.5151515151515151,0.06060606060606061,0.09090909090909091,0.030303030303030304,2008
95,04009,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.0,0.0,2008
96,04011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2008
97,04012,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,2008
98,04013,0.1648068669527897,0.25665236051502144,0.1424892703862661,0.06523605150214593,0.11931330472103004,0.17510729613733905,0.351931330472103,0.38540772532188844,0.16652360515021458,0.14763948497854076,0.04206008583690987,2008
99,04015,0.1893939393939394,0.22727272727272727,0.13636363636363635,0.06060606060606061,0.13636363636363635,0.19696969696969696,0.3560606060606061,0.3712121212121212,0.15151515151515152,0.11363636363636363,0.045454545454545456,2008
100,04017,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.02631578947368421,0.15789473684210525,0.15789473684210525,0.2894736842105263,0.34210526315789475,0.21052631578947367,0.13157894736842105,0.02631578947368421,2008
101,04019,0.1318407960199005,0.2562189054726368,0.12437810945273632,0.04477611940298507,0.1318407960199005,0.1791044776119403,0.30597014925373134,0.39552238805970147,0.14925373134328357,0.1318407960199005,0.022388059701492536,2008
102,04021,0.08695652173913043,0.2826086956521739,0.10869565217391304,0.043478260869565216,0.10869565217391304,0.22826086956521738,0.29347826086956524,0.3804347826086957,0.17391304347826086,0.15217391304347827,0.021739130434782608,2008
103,04023,0.125,0.3333333333333333,0.125,0.08333333333333333,0.125,0.08333333333333333,0.2916666666666667,0.4166666666666667,0.041666666666666664,0.125,0.08333333333333333,2008
104,04025,0.21481481481481482,0.26666666666666666,0.15555555555555556,0.0962962962962963,0.13333333333333333,0.23703703703703705,0.37037037037037035,0.4,0.1111111111111111,0.14074074074074075,0.022222222222222223,2008
105,04027,0.17721518987341772,0.189873417721519,0.12658227848101267,0.05063291139240506,0.08860759493670886,0.189873417721519,0.25316455696202533,0.2911392405063291,0.13924050632911392,0.1518987341772152,0.02531645569620253,2008
106,05001,0.0,0.15789473684210525,0.21052631578947367,0.0,0.05263157894736842,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.0,0.2631578947368421,0.0,2008
107,05003,0.1875,0.3125,0.1875,0.125,0.3125,0.3125,0.4375,0.5,0.375,0.3125,0.125,2008
108,05005,0.1568627450980392,0.21568627450980393,0.11764705882352941,0.0196078431372549,0.058823529411764705,0.17647058823529413,0.27450980392156865,0.29411764705882354,0.17647058823529413,0.13725490196078433,0.0,2008
109,05007,0.16666666666666666,0.2708333333333333,0.17708333333333334,0.03125,0.19791666666666666,0.20833333333333334,0.3333333333333333,0.375,0.13541666666666666,0.125,0.0625,2008
110,05009,0.1,0.16666666666666666,0.06666666666666667,0.0,0.0,0.13333333333333333,0.2,0.23333333333333334,0.03333333333333333,0.1,0.0,2008
111,05011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,2008
112,05013,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2008
113,05015,0.08333333333333333,0.2916666666666667,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.125,0.08333333333333333,2008
114,05017,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,2008
115,05019,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,2008
116,05021,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0,0.1111111111111111,0.3333333333333333,0.2777777777777778,0.0,0.0,0.05555555555555555,2008
117,05023,0.05263157894736842,0.2631578947368421,0.05263157894736842,0.0,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.47368421052631576,0.10526315789473684,0.15789473684210525,0.0,2008
118,05025,0.7,0.4,0.2,0.1,0.1,0.2,0.6,0.7,0.3,0.2,0.0,2008
119,05027,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.2777777777777778,0.2222222222222222,0.5,0.4444444444444444,0.16666666666666666,0.05555555555555555,0.0,2008
120,05029,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.21739130434782608,0.2608695652173913,0.043478260869565216,0.08695652173913043,0.0,2008
121,05031,0.20930232558139536,0.20930232558139536,0.16279069767441862,0.023255813953488372,0.16279069767441862,0.09302325581395349,0.20930232558139536,0.2558139534883721,0.11627906976744186,0.13953488372093023,0.0,2008
122,05033,0.1388888888888889,0.19444444444444445,0.08333333333333333,0.0,0.05555555555555555,0.05555555555555555,0.25,0.2777777777777778,0.08333333333333333,0.027777777777777776,0.027777777777777776,2008
123,05035,0.11538461538461539,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.19230769230769232,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.038461538461538464,2008
124,05037,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,2008
125,05039,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.0,2008
126,05041,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,2008
127,05043,0.17647058823529413,0.17647058823529413,0.0,0.11764705882352941,0.0,0.11764705882352941,0.29411764705882354,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.058823529411764705,2008
128,05045,0.09433962264150944,0.18867924528301888,0.09433962264150944,0.05660377358490566,0.05660377358490566,0.11320754716981132,0.24528301886792453,0.3584905660377358,0.11320754716981132,0.09433962264150944,0.018867924528301886,2008
129,05047,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.0,0.0,0.09090909090909091,2008
130,05049,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,2008
131,05051,0.1326530612244898,0.23469387755102042,0.09183673469387756,0.01020408163265306,0.10204081632653061,0.10204081632653061,0.2857142857142857,0.35714285714285715,0.12244897959183673,0.11224489795918367,0.01020408163265306,2008
132,05053,0.13333333333333333,0.2,0.26666666666666666,0.0,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.4666666666666667,0.06666666666666667,0.26666666666666666,0.0,2008
133,05055,0.1111111111111111,0.2777777777777778,0.16666666666666666,0.027777777777777776,0.05555555555555555,0.1111111111111111,0.19444444444444445,0.3333333333333333,0.08333333333333333,0.1111111111111111,0.0,2008
134,05057,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,2008
135,05059,0.18181818181818182,0.13636363636363635,0.18181818181818182,0.045454545454545456,0.13636363636363635,0.22727272727272727,0.36363636363636365,0.36363636363636365,0.22727272727272727,0.18181818181818182,0.045454545454545456,2008
136,05061,0.4,0.0,0.0,0.1,0.0,0.3,0.4,0.3,0.3,0.0,0.0,2008
137,05063,0.21428571428571427,0.25,0.17857142857142858,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.14285714285714285,0.03571428571428571,2008
138,05065,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.058823529411764705,2008
139,05067,0.2,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.0,2008
140,05069,0.22727272727272727,0.13636363636363635,0.18181818181818182,0.06818181818181818,0.13636363636363635,0.20454545454545456,0.38636363636363635,0.5,0.20454545454545456,0.1590909090909091,0.022727272727272728,2008
141,05071,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.0,2008
142,05073,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2008
143,05075,0.21052631578947367,0.2631578947368421,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.47368421052631576,0.10526315789473684,0.15789473684210525,0.05263157894736842,2008
144,05077,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,2008
145,05079,0.125,0.25,0.125,0.0,0.125,0.25,0.375,0.25,0.0,0.125,0.125,2008
146,05081,0.1,0.1,0.1,0.0,0.2,0.2,0.2,0.3,0.0,0.0,0.0,2008
147,05083,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.15789473684210525,0.3157894736842105,0.2631578947368421,0.10526315789473684,0.10526315789473684,0.0,2008
148,05085,0.19444444444444445,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.25,0.16666666666666666,0.1388888888888889,0.1388888888888889,0.027777777777777776,2008
149,05087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008
150,05089,0.0,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,2008
151,05091,0.16666666666666666,0.25,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.20833333333333334,0.041666666666666664,2008
152,05093,0.11538461538461539,0.15384615384615385,0.07692307692307693,0.0,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.2692307692307692,0.15384615384615385,0.07692307692307693,0.0,2008
153,05095,0.125,0.375,0.25,0.0,0.125,0.25,0.375,0.125,0.125,0.125,0.125,2008
154,05097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,2008
155,05099,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,2008
156,05101,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,2008
157,05103,0.07142857142857142,0.03571428571428571,0.0,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.17857142857142858,0.0,0.10714285714285714,0.0,2008
158,05105,0.2,0.2,0.2,0.0,0.0,0.2,0.3,0.3,0.0,0.1,0.2,2008
159,05107,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,2008
160,05109,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,2008
161,05111,0.05,0.2,0.05,0.0,0.1,0.15,0.1,0.35,0.05,0.0,0.0,2008
162,05113,0.10714285714285714,0.32142857142857145,0.10714285714285714,0.0,0.10714285714285714,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.17857142857142858,0.03571428571428571,2008
163,05115,0.19444444444444445,0.25,0.1111111111111111,0.1388888888888889,0.08333333333333333,0.25,0.3055555555555556,0.3333333333333333,0.19444444444444445,0.1388888888888889,0.027777777777777776,2008
164,05117,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008
165,05119,0.15384615384615385,0.17435897435897435,0.10256410256410256,0.041025641025641026,0.07692307692307693,0.12307692307692308,0.26666666666666666,0.27692307692307694,0.18461538461538463,0.09230769230769231,0.046153846153846156,2008
